longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,rooms_per_household,bedrooms_per_room ,population_per_household
-118.08,33.89,0.529411765,1035.0,275.0,0.0432187,269.0,0.174880346,0.223506295,3.8475836431226766,0.26570048309178745,0.000160664312267658
-122.07,37.91,0.529411765,1731.0,295.0,0.022618347,295.0,0.313043958,0.504742248,5.867796610169491,0.170421721548238,7.667236271186441e-05
-117.18,34.05,0.549019608,3436.0,731.0,0.036996553,676.0,0.13754293,0.221238263,5.0828402366863905,0.2127473806752037,5.472862869822486e-05
-117.93,33.82,0.529411765,2444.0,555.0,0.051711091,567.0,0.173652777,0.378969571,4.310405643738977,0.22708674304418985,9.120121869488536e-05
-117.17,32.79,0.823529412,1269.0,297.0,0.026430113,285.0,0.113432918,0.243918582,4.4526315789473685,0.23404255319148937,9.273723859649123e-05
-119.55,36.69,0.392156863,1551.0,423.0,0.04248998,406.0,0.083674708,0.084331611,3.8201970443349755,0.2727272727272727,0.00010465512315270935
-122.02,37.94,0.431372549,3516.0,661.0,0.040976485,623.0,0.259099874,0.408453986,5.643659711075442,0.18799772468714449,6.577284911717496e-05
-122.14,37.44,1.0,3117.0,468.0,0.031138765,421.0,0.42590447,1.0,7.403800475059382,0.15014436958614052,7.396381235154394e-05
-121.92,37.24,0.490196078,6777.0,1051.0,0.092939825,1061.0,0.40457373,0.545154453,6.387370405278039,0.15508337022281246,8.759644203581527e-05
-121.82,38.01,0.803921569,1017.0,253.0,0.022282015,266.0,0.115308754,0.173403409,3.8233082706766917,0.2487708947885939,8.376697368421053e-05
-116.94,32.8,0.529411765,3042.0,729.0,0.054962303,703.0,0.132011972,0.25257834,4.327169274537695,0.23964497041420119,7.818250782361308e-05
-118.19,33.86,0.68627451,2013.0,546.0,0.046413857,522.0,0.180797506,0.285774079,3.8563218390804597,0.27123695976154993,8.89154348659004e-05
-121.31,37.96,1.0,2654.0,468.0,0.032343956,494.0,0.188004303,0.19092911,5.372469635627531,0.17633760361718162,6.547359514170041e-05
-117.98,33.81,0.529411765,3528.0,816.0,0.064491718,764.0,0.143591123,0.343918169,4.617801047120419,0.23129251700680273,8.441324345549739e-05
-117.97,34.05,0.68627451,931.0,160.0,0.020824575,201.0,0.183914705,0.294846207,4.6318407960199,0.17185821697099893,0.00010360485074626866
-117.56,33.94,0.098039216,575.0,73.0,0.008828723,88.0,0.449759314,0.499175261,6.534090909090909,0.12695652173913044,0.00010032639772727273
-121.88,37.44,0.254901961,2073.0,343.0,0.030942571,330.0,0.428228576,0.610721193,6.281818181818182,0.16546068499758804,9.376536666666667e-05
-122.14,37.41,0.666666667,2419.0,426.0,0.026514196,433.0,0.410952952,0.870307751,5.586605080831409,0.17610582885489873,6.12337090069284e-05
-122.28,37.86,1.0,1659.0,367.0,0.022001738,346.0,0.16010124,0.307835844,4.794797687861272,0.2212176009644364,6.358883815028902e-05
-118.0,33.91,0.352941176,5166.0,770.0,0.066453656,753.0,0.377863754,0.557113167,6.860557768924303,0.14905149051490515,8.825186719787516e-05
-122.73,38.26,0.666666667,3941.0,645.0,0.046666106,620.0,0.267934235,0.624123199,6.356451612903226,0.16366404465871606,7.52679129032258e-05
-118.34,34.02,0.921568627,1614.0,320.0,0.019086858,318.0,0.256679218,0.342268692,5.0754716981132075,0.1982651796778191,6.0021566037735855e-05
-121.77,36.92,0.156862745,4934.0,1112.0,0.089548474,977.0,0.206900594,0.370722183,5.050153531218014,0.22537494933117147,9.165657523029683e-05
-122.04,37.39,0.078431373,8745.0,2211.0,0.110877547,2019.0,0.294382146,0.546597746,4.331352154531946,0.2528301886792453,5.491706141654285e-05
-118.27,34.09,1.0,2327.0,555.0,0.029288937,491.0,0.226534806,0.489278395,4.739307535641548,0.238504512247529,5.965160285132383e-05
-118.46,34.26,0.62745098,1358.0,247.0,0.020600353,235.0,0.316878388,0.402680814,5.778723404255319,0.18188512518409425,8.766107659574468e-05
-122.2,37.75,0.68627451,606.0,132.0,0.014798621,133.0,0.074550696,0.113403656,4.556390977443609,0.21782178217821782,0.00011126782706766917
-122.54,38.36,0.764705882,2725.0,531.0,0.032624233,458.0,0.227376174,0.38721696,5.949781659388647,0.19486238532110092,7.123194978165939e-05
-121.98,38.37,0.392156863,3027.0,675.0,0.056475798,642.0,0.161646046,0.198970314,4.714953271028038,0.22299306243805747,8.796853271028037e-05
-122.22,37.78,0.843137255,2968.0,710.0,0.063510749,610.0,0.130391305,0.199382683,4.865573770491803,0.23921832884097036,0.00010411598196721312
-122.26,37.55,0.31372549,4576.0,814.0,0.054317666,807.0,0.376360326,0.884122127,5.670384138785626,0.1778846153846154,6.730813630731103e-05
-117.76,34.07,0.980392157,1538.0,394.0,0.032792399,388.0,0.125218962,0.195465173,3.963917525773196,0.25617685305591675,8.451649226804123e-05
-122.59,38.44,0.254901961,1665.0,390.0,0.014069901,348.0,0.185038827,0.383918004,4.7844827586206895,0.23423423423423423,4.0430749999999996e-05
-117.76,34.06,0.568627451,1700.0,504.0,0.048095518,459.0,0.119108702,0.158558109,3.7037037037037037,0.2964705882352941,0.00010478326361655773
-117.92,33.73,0.31372549,1692.0,293.0,0.026093781,280.0,0.273989324,0.393402501,6.042857142857143,0.1731678486997636,9.3192075e-05
-117.83,33.88,0.333333333,2112.0,340.0,0.029288937,315.0,0.443504228,0.446804343,6.704761904761905,0.16098484848484848,9.298075238095239e-05
-121.96,38.33,0.039215686,7985.0,1257.0,0.102609378,1215.0,0.308692294,0.295464761,6.57201646090535,0.15742016280525986,8.445216296296296e-05
-122.0,38.35,0.450980392,745.0,116.0,0.008324224,115.0,0.215010827,0.29587713,6.478260869565218,0.15570469798657718,7.238455652173912e-05
-121.37,38.58,0.705882353,2839.0,390.0,0.028111774,400.0,0.47133143,0.5472163,7.0975,0.13737231419513912,7.027943499999999e-05
-118.25,34.01,0.529411765,481.0,136.0,0.016620421,128.0,0.051013089,0.155259154,3.7578125,0.28274428274428276,0.0001298470390625
-116.98,32.75,0.470588235,4137.0,662.0,0.053308669,630.0,0.26724459,0.410309648,6.566666666666666,0.1600193376843123,8.461693492063492e-05
-122.44,37.78,1.0,1118.0,279.0,0.01432215,284.0,0.132391277,0.682885844,3.936619718309859,0.24955277280858676,5.043010563380282e-05
-122.58,38.58,0.607843137,2723.0,637.0,0.043330811,556.0,0.130639577,0.346598571,4.89748201438849,0.23393316195372751,7.793311330935252e-05
-122.3,38.32,0.37254902,2063.0,486.0,0.029204854,460.0,0.138177404,0.28494934,4.484782608695652,0.23557925351429956,6.348881304347826e-05
-121.39,38.59,0.62745098,2091.0,468.0,0.029429076,470.0,0.119067323,0.191960033,4.448936170212766,0.22381635581061693,6.261505531914893e-05
-118.45,34.04,0.352941176,3330.0,1010.0,0.051402786,915.0,0.173611398,0.781029769,3.639344262295082,0.3033033033033033,5.617790819672131e-05
-120.24,37.21,0.588235294,2447.0,465.0,0.036716276,352.0,0.199514489,0.162475619,6.951704545454546,0.190028606456886,0.00010430760227272727
-116.91,32.82,0.254901961,1978.0,424.0,0.030325962,387.0,0.228093406,0.319794558,5.111111111111111,0.21435793731041455,7.836165891472869e-05
-121.77,37.68,0.784313725,1501.0,299.0,0.017545335,288.0,0.288320161,0.400825151,5.211805555555555,0.19920053297801465,6.092130208333333e-05
-117.87,33.78,0.568627451,2022.0,522.0,0.033437036,463.0,0.223824499,0.352577928,4.367170626349892,0.258160237388724,7.221822030237582e-05
-118.13,33.76,1.0,2216.0,526.0,0.026261947,530.0,0.279099599,0.754638125,4.181132075471698,0.23736462093862815,4.955084339622642e-05
-118.25,33.93,0.803921569,819.0,233.0,0.025112811,228.0,0.04377181,0.145156102,3.5921052631578947,0.2844932844932845,0.00011014390789473684
-117.05,32.63,0.588235294,4911.0,861.0,0.065332549,843.0,0.25488614,0.299176086,5.825622775800712,0.17532070861331706,7.75000581257414e-05
-119.29,36.34,0.529411765,1440.0,431.0,0.060960229,440.0,0.052654446,0.073403821,3.272727272727273,0.29930555555555555,0.000138545975
-121.88,37.33,0.862745098,1192.0,371.0,0.030297934,345.0,0.162721893,0.393608686,3.455072463768116,0.311241610738255,8.782009855072464e-05
-118.28,34.02,1.0,281.0,103.0,0.013088932,96.0,0.09914346,0.049074024,2.9270833333333335,0.3665480427046263,0.00013634304166666665
-118.36,34.05,0.921568627,1835.0,380.0,0.02671039,370.0,0.191818044,0.471340324,4.95945945945946,0.20708446866485014,7.219024324324324e-05
-118.31,34.08,0.941176471,2549.0,630.0,0.043050534,594.0,0.146335913,0.692576525,4.2912457912457915,0.2471557473519027,7.247564646464646e-05
-118.01,34.12,0.607843137,1937.0,332.0,0.025757448,340.0,0.237245004,0.543092606,5.697058823529412,0.1713990707279298,7.57572e-05
-121.3,38.74,0.784313725,4374.0,1039.0,0.066818016,959.0,0.12835685,0.15031072,4.561001042752868,0.2375400091449474,6.967467778936391e-05
-118.38,34.18,0.509803922,4834.0,1527.0,0.107738446,1432.0,0.113446711,0.309897691,3.375698324022346,0.3158874637980968,7.523634497206704e-05
-117.1,32.68,0.803921569,2013.0,568.0,0.053729084,557.0,0.10844678,0.19092911,3.614003590664273,0.2821659215101838,9.646155116696589e-05
-118.37,33.85,0.549019608,3662.0,586.0,0.045488943,611.0,0.406718528,0.814431693,5.9934533551554825,0.1600218459858001,7.444998854337151e-05
-118.38,34.06,0.549019608,3946.0,1008.0,0.046890328,876.0,0.157411622,0.89690558,4.504566210045662,0.2554485554992397,5.352777168949772e-05
-122.01,37.94,0.490196078,1619.0,224.0,0.019703467,220.0,0.384167115,0.521649395,7.359090909090909,0.13835701050030882,8.956121363636364e-05
-121.39,38.55,0.333333333,1734.0,467.0,0.021861599,447.0,0.096860733,0.287217372,3.879194630872483,0.2693194925028835,4.89073803131991e-05
-118.23,34.21,0.549019608,2584.0,608.0,0.034025617,568.0,0.195086964,0.53278337,4.549295774647887,0.23529411764705882,5.990425528169014e-05
-117.93,33.85,0.470588235,1026.0,288.0,0.046049497,283.0,0.255306823,0.307011105,3.625441696113074,0.2807017543859649,0.0001627190706713781
-119.85,36.8,0.254901961,1876.0,324.0,0.028812467,311.0,0.217679756,0.152166383,6.032154340836013,0.17270788912579957,9.26445884244373e-05
-118.21,34.04,0.68627451,1825.0,479.0,0.058689986,480.0,0.116294948,0.248042276,3.8020833333333335,0.26246575342465756,0.00012227080416666667
-118.43,34.22,0.647058824,1588.0,360.0,0.030185824,340.0,0.217934925,0.349691341,4.670588235294118,0.22670025188916876,8.878183529411765e-05
-117.63,33.47,0.058823529,2320.0,405.0,0.039378906,477.0,0.402546172,0.496907229,4.863731656184487,0.17456896551724138,8.255535849056603e-05
-118.0,33.76,0.215686275,1250.0,331.0,0.02926091,334.0,0.176728597,0.399588043,3.7425149700598803,0.2648,8.760751497005988e-05
-119.49,34.39,0.31372549,4617.0,982.0,0.06446369,923.0,0.236031227,0.444536311,5.00216684723727,0.21269222438813082,6.984148429035753e-05
-122.91,39.03,0.254901961,2374.0,557.0,0.020179938,427.0,0.058847464,0.166599313,5.5597189695550355,0.2346251053074979,4.7259807962529275e-05
-121.98,37.36,0.647058824,1735.0,318.0,0.028476134,301.0,0.280175446,0.469484662,5.764119601328904,0.18328530259365994,9.460509634551495e-05
-117.88,33.76,0.705882353,2988.0,677.0,0.065893102,666.0,0.202383415,0.454639362,4.486486486486487,0.22657295850066933,9.893859159159159e-05
-116.97,32.8,0.274509804,3927.0,1018.0,0.061688949,977.0,0.133570571,0.198764129,4.019447287615148,0.25923096511331806,6.314119651995906e-05
-121.93,36.63,0.529411765,3983.0,852.0,0.044255725,778.0,0.207914374,0.61628818,5.119537275064268,0.2139091137333668,5.6883965295629824e-05
-117.99,34.13,0.705882353,1568.0,371.0,0.045264722,350.0,0.169694211,0.235877378,4.48,0.23660714285714285,0.00012932777714285714
-117.06,32.8,0.31372549,2247.0,340.0,0.027186861,318.0,0.344829726,0.426804426,7.066037735849057,0.15131286159323543,8.549327358490566e-05
-118.16,34.03,0.784313725,1377.0,293.0,0.03192354,272.0,0.184307803,0.261031913,5.0625,0.21278140885984023,0.00011736595588235294
-117.33,34.06,0.803921569,530.0,123.0,0.010846717,124.0,0.037723618,0.107218115,4.274193548387097,0.2320754716981132,8.747352419354838e-05
-121.27,38.11,0.274509804,2039.0,384.0,0.032932537,375.0,0.232224383,0.216702199,5.437333333333333,0.18832761157430114,8.782009866666666e-05
-118.24,34.2,0.784313725,2067.0,452.0,0.035847417,455.0,0.350043448,0.608040792,4.542857142857143,0.21867440735365265,7.878553186813187e-05
-122.15,37.74,1.0,2898.0,557.0,0.037416968,550.0,0.231107157,0.34742331,5.2690909090909095,0.19220151828847482,6.803085090909091e-05
-122.07,37.72,0.490196078,3204.0,477.0,0.039462989,484.0,0.343684915,0.577731638,6.619834710743802,0.14887640449438203,8.153510123966941e-05
-118.19,33.79,0.823529412,1823.0,600.0,0.065472687,560.0,0.081329913,0.238351594,3.255357142857143,0.32912781130005486,0.0001169155125
-120.98,37.65,0.764705882,422.0,63.0,0.004344292,63.0,0.474765865,0.324124437,6.698412698412699,0.14928909952606634,6.895701587301587e-05
-122.26,38.15,0.490196078,3699.0,671.0,0.066846044,699.0,0.244934553,0.220413524,5.291845493562231,0.18140037848067045,9.563096423462088e-05
-118.39,34.08,0.529411765,833.0,230.0,0.009697581,210.0,0.177038937,0.742267042,3.966666666666667,0.27611044417767105,4.617895714285714e-05
-121.04,39.08,0.137254902,2870.0,526.0,0.03654811,451.0,0.204348906,0.384948928,6.363636363636363,0.18327526132404182,8.10379379157428e-05
-117.61,34.34,0.333333333,5210.0,912.0,0.036379943,464.0,0.300851023,0.333815118,11.22844827586207,0.17504798464491364,7.840504956896552e-05
-120.44,34.94,0.450980392,2481.0,476.0,0.030774405,474.0,0.183287127,0.272578257,5.234177215189874,0.19185812172511085,6.492490506329115e-05
-121.91,37.23,0.411764706,2614.0,453.0,0.034670254,462.0,0.384222287,0.529484414,5.658008658008658,0.17329762815608263,7.504383982683982e-05
-121.84,37.34,0.509803922,2512.0,526.0,0.084923905,526.0,0.258624019,0.304949258,4.775665399239544,0.20939490445859874,0.00016145229087452471
-118.34,34.06,1.0,1311.0,310.0,0.019731495,290.0,0.205604061,0.861441808,4.520689655172414,0.23646071700991608,6.803963793103448e-05
-120.8,35.33,0.37254902,2200.0,393.0,0.027831498,365.0,0.212900512,0.64948392,6.027397260273973,0.17863636363636365,7.62506794520548e-05
-118.13,34.08,0.764705882,1931.0,449.0,0.038229771,446.0,0.143108371,0.440000247,4.329596412556054,0.23252200932159503,8.571697533632287e-05
-119.33,36.22,0.156862745,3748.0,644.0,0.054710054,620.0,0.255251652,0.191960033,6.04516129032258,0.1718249733191035,8.824202258064516e-05
-118.71,34.29,0.450980392,2983.0,406.0,0.03363323,381.0,0.401628943,0.591752199,7.829396325459317,0.13610459269192088,8.827619422572179e-05
-117.36,33.99,0.803921569,1178.0,261.0,0.022450181,283.0,0.170266617,0.160619956,4.162544169611308,0.22156196943972836,7.932926148409894e-05
-118.24,33.99,0.843137255,448.0,116.0,0.014041873,96.0,0.094833175,0.172372485,4.666666666666667,0.25892857142857145,0.00014626951041666667
-117.9,33.88,0.529411765,2696.0,346.0,0.026458141,356.0,0.586585013,0.743091781,7.573033707865169,0.12833827893175073,7.432062078651686e-05
-117.76,34.11,0.411764706,4935.0,954.0,0.080467502,938.0,0.240175998,0.341237768,5.2611940298507465,0.19331306990881458,8.578624946695096e-05
-118.17,33.74,0.68627451,2006.0,453.0,0.022534264,426.0,0.226472738,1.0,4.708920187793427,0.22582253240279163,5.289733333333333e-05
-122.32,37.56,0.490196078,2339.0,704.0,0.035875445,654.0,0.183590571,0.824740929,3.576452599388379,0.3009833262077811,5.485542048929664e-05
-118.47,34.01,0.843137255,2175.0,475.0,0.028476134,448.0,0.296071778,0.939792001,4.854910714285714,0.21839080459770116,6.356279910714286e-05
-120.98,37.68,0.509803922,4006.0,762.0,0.050533928,718.0,0.185162963,0.201650715,5.579387186629527,0.19021467798302547,7.038151532033426e-05
-120.43,34.95,0.823529412,2020.0,344.0,0.019311079,310.0,0.219417663,0.343918169,6.516129032258065,0.1702970297029703,6.229380322580645e-05
-117.92,33.63,0.450980392,1562.0,441.0,0.01942319,347.0,0.208010924,0.456495025,4.501440922190202,0.28233034571062743,5.5974610951008645e-05
-121.36,38.6,0.68627451,1275.0,227.0,0.014770593,245.0,0.232762307,0.244537136,5.204081632653061,0.1780392156862745,6.0288134693877555e-05
-118.06,34.03,0.68627451,21.0,7.0,0.000504498,9.0,0.129315458,0.329897609,2.3333333333333335,0.3333333333333333,5.605533333333334e-05
-119.16,36.31,0.117647059,2946.0,664.0,0.044984445,622.0,0.081585082,0.134434497,4.736334405144695,0.22539035980991173,7.232225884244372e-05
-121.32,38.03,0.470588235,2474.0,513.0,0.054485832,524.0,0.143053199,0.171960116,4.721374045801527,0.20735650767987066,0.00010398059541984733
-116.5,33.81,0.490196078,5032.0,1229.0,0.086409372,1183.0,0.140687715,0.164537466,4.253592561284869,0.2442368839427663,7.304257988165681e-05
-118.42,34.32,0.568627451,3027.0,604.0,0.055130469,590.0,0.264892898,0.290722512,5.1305084745762715,0.19953749587049885,9.344147288135593e-05
-118.36,34.1,1.0,1096.0,247.0,0.01177163,230.0,0.173652777,1.0,4.765217391304348,0.22536496350364962,5.1181e-05
-122.7,39.0,0.333333333,793.0,148.0,0.005129068,59.0,0.125005172,0.304124519,13.440677966101696,0.18663303909205547,8.693335593220338e-05
-120.04,36.93,0.196078431,3606.0,699.0,0.058045349,644.0,0.151322051,0.09958928,5.599378881987578,0.19384359400998336,9.01325295031056e-05
-118.31,33.88,0.392156863,1490.0,430.0,0.019142913,400.0,0.129743038,0.458763057,3.725,0.28859060402684567,4.78572825e-05
-122.32,38.35,0.37254902,3494.0,549.0,0.046806245,541.0,0.349781382,0.35092845,6.458410351201478,0.15712650257584432,8.651801293900185e-05
-121.52,38.53,0.588235294,3089.0,585.0,0.038201743,561.0,0.261279155,0.299588455,5.506238859180035,0.18938167691809646,6.809579857397505e-05
-121.2,38.67,0.490196078,1546.0,287.0,0.021581322,299.0,0.17105971,0.207011517,5.170568561872909,0.18564036222509703,7.217833444816053e-05
-122.47,37.78,1.0,2388.0,507.0,0.030129768,494.0,0.208424711,0.883091204,4.834008097165992,0.21231155778894473,6.099143319838057e-05
-121.1,38.33,0.254901961,1357.0,247.0,0.019395162,224.0,0.254996483,0.294433837,6.058035714285714,0.18201915991156964,8.658554464285714e-05
-117.97,34.1,0.490196078,1399.0,277.0,0.0359315,276.0,0.241382877,0.299176086,5.068840579710145,0.19799857040743388,0.00013018659420289854
-121.26,38.27,0.37254902,1314.0,229.0,0.019871633,219.0,0.269830761,0.267217455,6.0,0.17427701674277016,9.07380502283105e-05
-122.3,41.32,0.235294118,2300.0,513.0,0.03217579,488.0,0.114288079,0.137114898,4.713114754098361,0.22304347826086957,6.593399590163935e-05
-121.95,36.61,0.588235294,1736.0,250.0,0.01384568,170.0,0.405759921,0.809895629,10.211764705882352,0.14400921658986174,8.144517647058824e-05
-119.69,36.81,0.274509804,2892.0,496.0,0.045713165,501.0,0.275409994,0.150516905,5.772455089820359,0.1715076071922545,9.124384231536926e-05
-118.35,33.96,0.392156863,2714.0,881.0,0.043330811,853.0,0.04893036,0.293815283,3.1817116060961315,0.32461311717022845,5.079813716295428e-05
-121.71,36.78,0.352941176,2371.0,324.0,0.026374058,332.0,0.373622433,0.464330044,7.141566265060241,0.13665120202446226,7.943993373493976e-05
-117.9,34.13,0.607843137,1640.0,391.0,0.036688248,358.0,0.14684625,0.249691754,4.581005586592179,0.23841463414634145,0.00010248113966480447
-122.45,37.71,1.0,1658.0,322.0,0.03035399,326.0,0.231610598,0.508453573,5.085889570552148,0.1942098914354644,9.311039877300613e-05
-118.41,34.19,0.745098039,1169.0,242.0,0.017068864,247.0,0.251237914,0.381443788,4.732793522267206,0.20701454234388367,6.910471255060728e-05
-122.07,37.66,0.529411765,2280.0,610.0,0.03509067,587.0,0.149791037,0.301444118,3.8841567291311754,0.2675438596491228,5.977967632027257e-05
-121.89,37.31,1.0,1994.0,404.0,0.028335996,389.0,0.268154922,0.430103381,5.125964010282776,0.20260782347041123,7.284317737789203e-05
